"ID","Restraint","Injury"
925870,"No Restraint","Possible Injury"
587372,"Lap and Shoulder Belt","Possible Injury"
827685,"Lap and Shoulder Belt","Fatal"
910095,"No Restraint","No Injury"
984778,"Car Seat","No Injury"
434506,"Lap and Shoulder Belt","Fatal"
857841,"No Restraint","Fatal"
888365,"Lap-Only Belt","Fatal"
572481,"No Restraint","Incapacitating"
581695,"Car Seat","No Injury"
388206,"No Restraint","Fatal"
140930,"Car Seat","Fatal"
336816,"Lap and Shoulder Belt","Possible Injury"
302489,"No Restraint","Incapacitating"
741087,"Lap-Only Belt","No Injury"
884395,"No Restraint","Incapacitating"
508899,"No Restraint","Incapacitating"
360548,"No Restraint","Incapacitating"
649693,"Lap and Shoulder Belt","Fatal"
136853,"No Restraint","Fatal"
230540,"No Restraint","Non-incapacitating"
317617,"No Restraint","Fatal"
504203,"Car Seat","Non-incapacitating"
821137,"No Restraint","No Injury"
618115,"No Restraint","Incapacitating"
607743,"Car Seat","No Injury"
270185,"Lap-Only Belt","Non-incapacitating"
868642,"Lap-Only Belt","Possible Injury"
534196,"Lap-Only Belt","Non-incapacitating"
173255,"No Restraint","Possible Injury"
517999,"Lap-Only Belt","Incapacitating"
293014,"Car Seat","Fatal"
104619,"Lap and Shoulder Belt","Non-incapacitating"
298113,"No Restraint","Incapacitating"
233945,"No Restraint","Fatal"
880367,"No Restraint","Incapacitating"
598420,"Car Seat","Non-incapacitating"
753862,"Car Seat","Incapacitating"
376533,"No Restraint","Incapacitating"
522234,"No Restraint","Incapacitating"
150340,"No Restraint","Fatal"
259345,"Lap and Shoulder Belt","Fatal"
170261,"Lap-Only Belt","Fatal"
212450,"No Restraint","Incapacitating"
460914,"Lap and Shoulder Belt","No Injury"
562524,"Lap and Shoulder Belt","Possible Injury"
276692,"Car Seat","Possible Injury"
793699,"No Restraint","Incapacitating"
154818,"Lap-Only Belt","Non-incapacitating"
404837,"No Restraint","Fatal"
425517,"Car Seat","No Injury"
417920,"Car Seat","Fatal"
248828,"No Restraint","Incapacitating"
377113,"Car Seat","Non-incapacitating"
448032,"Lap and Shoulder Belt","Non-incapacitating"
277842,"No Restraint","Incapacitating"
531009,"Lap-Only Belt","Non-incapacitating"
610662,"Lap and Shoulder Belt","Non-incapacitating"
497659,"No Restraint","Fatal"
293658,"Car Seat","Possible Injury"
200560,"No Restraint","Incapacitating"
252389,"Lap and Shoulder Belt","Fatal"
262282,"Lap and Shoulder Belt","Non-incapacitating"
484107,"Lap-Only Belt","No Injury"
199565,"Lap and Shoulder Belt","Non-incapacitating"
233831,"Car Seat","Incapacitating"
208451,"No Restraint","Incapacitating"
109598,"No Restraint","Fatal"
168211,"No Restraint","Incapacitating"
553692,"Lap and Shoulder Belt","Fatal"
220966,"Lap and Shoulder Belt","Incapacitating"
188119,"Car Seat","Fatal"
888104,"Lap and Shoulder Belt","Non-incapacitating"
608860,"Car Seat","Incapacitating"
870487,"No Restraint","Incapacitating"
529035,"Lap-Only Belt","Non-incapacitating"
906111,"No Restraint","Incapacitating"
728905,"Car Seat","No Injury"
730415,"No Restraint","Incapacitating"
669019,"No Restraint","Incapacitating"
161939,"Car Seat","Possible Injury"
882825,"Car Seat","Incapacitating"
224248,"No Restraint","No Injury"
222004,"No Restraint","Incapacitating"
286773,"Lap and Shoulder Belt","No Injury"
196093,"No Restraint","Incapacitating"
624253,"No Restraint","Incapacitating"
594283,"No Restraint","Possible Injury"
429648,"No Restraint","Fatal"
911736,"Car Seat","Non-incapacitating"
344111,"Lap and Shoulder Belt","Possible Injury"
857585,"Lap-Only Belt","Non-incapacitating"
604816,"No Restraint","No Injury"
946553,"Lap and Shoulder Belt","Non-incapacitating"
853753,"Lap and Shoulder Belt","Non-incapacitating"
659041,"No Restraint","Incapacitating"
574235,"No Restraint","Incapacitating"
657916,"Lap-Only Belt","Non-incapacitating"
720463,"Lap-Only Belt","Incapacitating"
195262,"No Restraint","Possible Injury"
809778,"No Restraint","Incapacitating"
674827,"No Restraint","Incapacitating"
988676,"No Restraint","Fatal"
826514,"Lap and Shoulder Belt","Incapacitating"
876369,"Lap-Only Belt","Possible Injury"
700123,"No Restraint","Fatal"
343904,"No Restraint","Fatal"
107631,"No Restraint","Fatal"
655994,"No Restraint","Incapacitating"
954728,"Lap-Only Belt","Non-incapacitating"
293493,"Car Seat","Fatal"
604150,"Lap and Shoulder Belt","Possible Injury"
643561,"No Restraint","Incapacitating"
736261,"No Restraint","Fatal"
543791,"Lap-Only Belt","Non-incapacitating"
823594,"No Restraint","No Injury"
943229,"Car Seat","No Injury"
863021,"No Restraint","No Injury"
578410,"No Restraint","Incapacitating"
955492,"No Restraint","Incapacitating"
388441,"Lap-Only Belt","No Injury"
641072,"Lap-Only Belt","No Injury"
303688,"No Restraint","No Injury"
863100,"Car Seat","Incapacitating"
984618,"Lap-Only Belt","Non-incapacitating"
560485,"No Restraint","Incapacitating"
108581,"Lap-Only Belt","Fatal"
677973,"No Restraint","Incapacitating"
567307,"Car Seat","Incapacitating"
886250,"No Restraint","Possible Injury"
229519,"No Restraint","Incapacitating"
288789,"Car Seat","No Injury"
697448,"Lap-Only Belt","Fatal"
142516,"Lap and Shoulder Belt","No Injury"
335010,"Lap and Shoulder Belt","No Injury"
197696,"Lap and Shoulder Belt","Non-incapacitating"
450897,"No Restraint","Fatal"
947049,"No Restraint","Fatal"
983346,"Car Seat","Incapacitating"
745203,"No Restraint","Incapacitating"
530665,"Car Seat","Non-incapacitating"
110085,"Lap-Only Belt","Fatal"
702196,"Car Seat","No Injury"
449797,"Lap-Only Belt","No Injury"
128334,"No Restraint","Incapacitating"
804806,"No Restraint","Incapacitating"
717595,"Lap-Only Belt","Possible Injury"
261921,"No Restraint","Incapacitating"
746782,"No Restraint","Fatal"
264518,"Lap and Shoulder Belt","Incapacitating"
573350,"Lap and Shoulder Belt","No Injury"
855417,"Lap and Shoulder Belt","Non-incapacitating"
518771,"Lap-Only Belt","Incapacitating"
140223,"No Restraint","Possible Injury"
348833,"No Restraint","Incapacitating"
722869,"Lap-Only Belt","Fatal"
544478,"Lap-Only Belt","Fatal"
480157,"Lap and Shoulder Belt","Non-incapacitating"
743770,"Lap-Only Belt","No Injury"
957585,"Car Seat","Non-incapacitating"
213467,"Lap and Shoulder Belt","Incapacitating"
744507,"Car Seat","Incapacitating"
982714,"No Restraint","Incapacitating"
819306,"No Restraint","Fatal"
998262,"Car Seat","Possible Injury"
246075,"No Restraint","No Injury"
781118,"Car Seat","Possible Injury"
140109,"Car Seat","Possible Injury"
219652,"Car Seat","Possible Injury"
999804,"Lap and Shoulder Belt","No Injury"
943313,"No Restraint","Fatal"
665687,"Lap-Only Belt","Incapacitating"
782018,"No Restraint","Incapacitating"
223422,"Lap and Shoulder Belt","Possible Injury"
745541,"Lap-Only Belt","Non-incapacitating"
526493,"Lap-Only Belt","Non-incapacitating"
668461,"Lap and Shoulder Belt","No Injury"
824994,"No Restraint","Incapacitating"
803381,"No Restraint","Incapacitating"
232189,"Car Seat","Possible Injury"
826640,"Lap and Shoulder Belt","Non-incapacitating"
371931,"Lap and Shoulder Belt","No Injury"
804800,"Lap-Only Belt","Possible Injury"
878591,"Lap-Only Belt","Incapacitating"
892336,"Car Seat","Fatal"
418596,"Car Seat","No Injury"
282084,"No Restraint","No Injury"
624703,"Lap-Only Belt","No Injury"
314437,"No Restraint","Possible Injury"
289319,"No Restraint","Fatal"
391008,"Lap-Only Belt","Non-incapacitating"
890310,"No Restraint","Fatal"
397532,"No Restraint","Incapacitating"
197772,"No Restraint","Fatal"
167189,"Lap and Shoulder Belt","No Injury"
394562,"No Restraint","No Injury"
654993,"Lap-Only Belt","Possible Injury"
495513,"Lap and Shoulder Belt","Fatal"
395906,"No Restraint","Incapacitating"
287317,"No Restraint","Incapacitating"
548398,"No Restraint","Incapacitating"
748124,"Lap and Shoulder Belt","Possible Injury"
105809,"Car Seat","Incapacitating"
543883,"No Restraint","Fatal"
680692,"No Restraint","Fatal"
556830,"Car Seat","Fatal"
739706,"Lap-Only Belt","Incapacitating"
879941,"No Restraint","Fatal"
990740,"No Restraint","Incapacitating"
309463,"No Restraint","Incapacitating"
886736,"Car Seat","Possible Injury"
201675,"Lap-Only Belt","Incapacitating"
817274,"No Restraint","Fatal"
916081,"No Restraint","Incapacitating"
757157,"Lap-Only Belt","Incapacitating"
911640,"Lap-Only Belt","Possible Injury"
327000,"Car Seat","Incapacitating"
585679,"No Restraint","Fatal"
705350,"No Restraint","Possible Injury"
586402,"No Restraint","Incapacitating"
142684,"No Restraint","Fatal"
764246,"No Restraint","Fatal"
904973,"No Restraint","Fatal"
309822,"Car Seat","Incapacitating"
313386,"No Restraint","Incapacitating"
947490,"No Restraint","Incapacitating"
670370,"No Restraint","Incapacitating"
296591,"No Restraint","Fatal"
854722,"No Restraint","Possible Injury"
920465,"No Restraint","Fatal"
506881,"Car Seat","Possible Injury"
567898,"No Restraint","Incapacitating"
294248,"No Restraint","Incapacitating"
770949,"No Restraint","Incapacitating"
368481,"Lap and Shoulder Belt","No Injury"
744212,"Lap-Only Belt","Non-incapacitating"
108891,"Car Seat","Possible Injury"
881779,"No Restraint","Possible Injury"
411215,"Car Seat","Fatal"
557107,"No Restraint","Fatal"
818751,"No Restraint","Fatal"
265882,"No Restraint","Fatal"
529088,"Car Seat","Fatal"
903696,"No Restraint","Fatal"
650096,"Lap-Only Belt","No Injury"
915510,"Lap-Only Belt","Possible Injury"
912381,"No Restraint","No Injury"
669141,"Car Seat","Incapacitating"
902210,"Lap-Only Belt","Non-incapacitating"
532974,"Lap-Only Belt","Fatal"
964738,"No Restraint","Incapacitating"
992621,"Lap and Shoulder Belt","No Injury"
371766,"Lap-Only Belt","Fatal"
295551,"No Restraint","Incapacitating"
609620,"Car Seat","Possible Injury"
892248,"No Restraint","No Injury"
220685,"No Restraint","Incapacitating"
140643,"No Restraint","Incapacitating"
366831,"No Restraint","Incapacitating"
381610,"No Restraint","Incapacitating"
857860,"No Restraint","Fatal"
698494,"No Restraint","Possible Injury"
728153,"No Restraint","Incapacitating"
467500,"No Restraint","Incapacitating"
457398,"No Restraint","Possible Injury"
529737,"Car Seat","No Injury"
478141,"No Restraint","Incapacitating"
619753,"Lap-Only Belt","Fatal"
774636,"No Restraint","Incapacitating"
269832,"Car Seat","Non-incapacitating"
332029,"Car Seat","No Injury"
871302,"Car Seat","Incapacitating"
179872,"Lap-Only Belt","Fatal"
682299,"Car Seat","Incapacitating"
465832,"No Restraint","Incapacitating"
443321,"No Restraint","Possible Injury"
249466,"No Restraint","Fatal"
254237,"No Restraint","Incapacitating"
401957,"Lap-Only Belt","Fatal"
350220,"Car Seat","Possible Injury"
531786,"Car Seat","Non-incapacitating"
932591,"Lap-Only Belt","Non-incapacitating"
993938,"No Restraint","Fatal"
698914,"No Restraint","No Injury"
740168,"No Restraint","Incapacitating"
596507,"Car Seat","Non-incapacitating"
727314,"No Restraint","Incapacitating"
915717,"No Restraint","Incapacitating"
796321,"No Restraint","Possible Injury"
519679,"No Restraint","Fatal"
812490,"No Restraint","No Injury"
460861,"No Restraint","Fatal"
413868,"Car Seat","Non-incapacitating"
803109,"Lap-Only Belt","No Injury"
233885,"No Restraint","Incapacitating"
307736,"Lap and Shoulder Belt","No Injury"
793190,"Car Seat","Non-incapacitating"
450112,"No Restraint","Fatal"
908473,"No Restraint","No Injury"
295693,"Car Seat","No Injury"
501684,"No Restraint","Fatal"
111050,"No Restraint","Possible Injury"
167589,"Lap and Shoulder Belt","Incapacitating"
276963,"No Restraint","Fatal"
958224,"No Restraint","Non-incapacitating"
452068,"Lap-Only Belt","No Injury"
994917,"Car Seat","Incapacitating"
856736,"No Restraint","Incapacitating"
251600,"No Restraint","Fatal"
606589,"Lap and Shoulder Belt","Non-incapacitating"
980189,"Lap-Only Belt","No Injury"
242783,"No Restraint","Fatal"
175326,"No Restraint","Possible Injury"
901571,"Lap-Only Belt","Non-incapacitating"
745603,"No Restraint","Fatal"
724367,"No Restraint","Fatal"
483074,"No Restraint","Fatal"
200160,"No Restraint","Incapacitating"
883277,"Car Seat","Possible Injury"
916323,"No Restraint","Fatal"
933829,"Car Seat","Possible Injury"
492487,"No Restraint","Incapacitating"
949352,"Lap and Shoulder Belt","Fatal"
751105,"Lap and Shoulder Belt","No Injury"
682727,"Lap and Shoulder Belt","Non-incapacitating"
906695,"Car Seat","Possible Injury"
143434,"Car Seat","Possible Injury"
330908,"Car Seat","No Injury"
990452,"No Restraint","Fatal"
697981,"No Restraint","Possible Injury"
513140,"Lap-Only Belt","Possible Injury"
811470,"Lap and Shoulder Belt","No Injury"
488024,"Car Seat","Incapacitating"
643277,"No Restraint","Possible Injury"
890892,"Lap-Only Belt","No Injury"
661030,"No Restraint","Fatal"
622766,"Lap and Shoulder Belt","Non-incapacitating"
510801,"Car Seat","Fatal"
803460,"No Restraint","Possible Injury"
984001,"Lap-Only Belt","Possible Injury"
602070,"No Restraint","Incapacitating"
954438,"No Restraint","Possible Injury"
718174,"No Restraint","Fatal"
408008,"No Restraint","Incapacitating"
674746,"No Restraint","Fatal"
708238,"Lap and Shoulder Belt","Fatal"
358749,"Car Seat","Possible Injury"
706476,"Lap and Shoulder Belt","Incapacitating"
696160,"Car Seat","No Injury"
894471,"No Restraint","Incapacitating"
153093,"No Restraint","Incapacitating"
272884,"No Restraint","Fatal"
305840,"Lap-Only Belt","Incapacitating"
797679,"No Restraint","Incapacitating"
780977,"Lap-Only Belt","Possible Injury"
673443,"No Restraint","Incapacitating"
261669,"Lap and Shoulder Belt","Possible Injury"
937267,"Lap-Only Belt","Fatal"
837377,"Car Seat","No Injury"
951464,"No Restraint","Fatal"
494071,"No Restraint","Fatal"
738745,"Lap-Only Belt","Non-incapacitating"
768498,"Lap-Only Belt","Fatal"
776465,"No Restraint","Incapacitating"
343232,"Lap and Shoulder Belt","No Injury"
917620,"Car Seat","No Injury"
930244,"Lap and Shoulder Belt","Fatal"
406635,"No Restraint","Incapacitating"
333844,"No Restraint","Incapacitating"
532551,"No Restraint","Incapacitating"
674601,"No Restraint","Fatal"
777495,"Lap-Only Belt","Non-incapacitating"
650903,"Lap-Only Belt","Non-incapacitating"
743371,"No Restraint","Incapacitating"
832643,"No Restraint","Fatal"
583910,"No Restraint","Fatal"
735752,"Lap and Shoulder Belt","Non-incapacitating"
384758,"No Restraint","No Injury"
768059,"Lap-Only Belt","Possible Injury"
281525,"No Restraint","Incapacitating"
527997,"Lap and Shoulder Belt","Non-incapacitating"
340732,"No Restraint","No Injury"
664927,"Lap-Only Belt","Possible Injury"
229437,"No Restraint","Incapacitating"
708752,"Car Seat","Fatal"
202344,"Lap and Shoulder Belt","No Injury"
693225,"No Restraint","Fatal"
120384,"Car Seat","No Injury"
112498,"Car Seat","Possible Injury"
536887,"No Restraint","Fatal"
831973,"Car Seat","Non-incapacitating"
731334,"Lap-Only Belt","No Injury"
410588,"Lap-Only Belt","No Injury"
605634,"No Restraint","Fatal"
621746,"Lap and Shoulder Belt","Fatal"
202408,"Car Seat","Incapacitating"
848701,"No Restraint","Fatal"
973971,"Car Seat","Incapacitating"
816200,"Lap-Only Belt","Fatal"
457112,"No Restraint","Fatal"
590961,"No Restraint","Fatal"
942983,"No Restraint","Fatal"
690110,"No Restraint","Possible Injury"
694456,"No Restraint","Incapacitating"
251649,"No Restraint","Possible Injury"
261837,"Lap-Only Belt","Non-incapacitating"
868144,"Car Seat","Incapacitating"
191455,"Car Seat","Possible Injury"
615269,"No Restraint","Fatal"
363709,"Lap and Shoulder Belt","Possible Injury"
909422,"Lap-Only Belt","No Injury"
981912,"Lap-Only Belt","No Injury"
993806,"No Restraint","Possible Injury"
297546,"Lap-Only Belt","Non-incapacitating"
846120,"No Restraint","Incapacitating"
192117,"No Restraint","Incapacitating"
972081,"No Restraint","Fatal"
356717,"No Restraint","Incapacitating"
323291,"No Restraint","No Injury"
496120,"Lap and Shoulder Belt","Non-incapacitating"
741097,"No Restraint","Incapacitating"
888304,"No Restraint","Fatal"
145267,"Car Seat","Fatal"
144722,"No Restraint","Fatal"
166786,"Lap-Only Belt","Non-incapacitating"
359277,"No Restraint","Possible Injury"
414616,"Lap and Shoulder Belt","No Injury"
484002,"Car Seat","No Injury"
600061,"No Restraint","No Injury"
122039,"Car Seat","Non-incapacitating"
281531,"Lap-Only Belt","Non-incapacitating"
552197,"No Restraint","Incapacitating"
774958,"Lap and Shoulder Belt","No Injury"
481778,"Lap-Only Belt","Incapacitating"
152926,"No Restraint","Incapacitating"
785583,"Lap-Only Belt","Possible Injury"
757499,"Lap and Shoulder Belt","No Injury"
499676,"No Restraint","Fatal"
389480,"Car Seat","Non-incapacitating"
232509,"No Restraint","Fatal"
230119,"Car Seat","Fatal"
839827,"Car Seat","Possible Injury"
425942,"No Restraint","Incapacitating"
181250,"Car Seat","Incapacitating"
497579,"Lap and Shoulder Belt","No Injury"
448932,"No Restraint","No Injury"
931729,"Car Seat","Incapacitating"
386210,"No Restraint","Non-incapacitating"
542843,"Car Seat","No Injury"
201748,"Lap and Shoulder Belt","Incapacitating"
728117,"Lap-Only Belt","Incapacitating"
370009,"Lap-Only Belt","Fatal"
793920,"No Restraint","Non-incapacitating"
264493,"No Restraint","Fatal"
817340,"No Restraint","Incapacitating"
235506,"Car Seat","Non-incapacitating"
263846,"No Restraint","No Injury"
901842,"Lap and Shoulder Belt","No Injury"
839773,"Lap-Only Belt","Incapacitating"
622082,"Car Seat","Fatal"
437200,"No Restraint","No Injury"
446694,"No Restraint","Incapacitating"
782958,"Lap and Shoulder Belt","Non-incapacitating"
525085,"No Restraint","Possible Injury"
501359,"Lap-Only Belt","Incapacitating"
708956,"Car Seat","Non-incapacitating"
383019,"Car Seat","Non-incapacitating"
539779,"Lap-Only Belt","Non-incapacitating"
527317,"No Restraint","Incapacitating"
945280,"Lap-Only Belt","No Injury"
619891,"No Restraint","No Injury"
438233,"Lap and Shoulder Belt","Fatal"
843284,"Lap-Only Belt","Fatal"
777583,"Lap-Only Belt","Incapacitating"
961597,"No Restraint","Possible Injury"
900222,"Car Seat","Non-incapacitating"
707360,"No Restraint","Fatal"
